No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
34399,2017,2,1,6,8.0,22.0,8.0,17.0,500.0,52.0,-4.0,1034.0,-21.2,0.0,NE,1.6,Nongzhanguan
34400,2017,2,1,7,6.0,20.0,9.0,21.0,400.0,51.0,-5.1,1034.6,-20.4,0.0,ENE,1.0,Nongzhanguan
34401,2017,2,1,8,5.0,20.0,9.0,31.0,400.0,44.0,-3.9,1035.6,-20.6,0.0,NE,1.9,Nongzhanguan
34402,2017,2,1,9,7.0,7.0,9.0,26.0,400.0,52.0,-1.9,1036.0,-22.5,0.0,NNE,2.7,Nongzhanguan
34403,2017,2,1,10,5.0,5.0,6.0,13.0,400.0,65.0,-0.8,1035.8,-23.6,0.0,NE,3.3,Nongzhanguan
34404,2017,2,1,11,4.0,5.0,5.0,9.0,400.0,69.0,0.5,1035.7,-24.0,0.0,ENE,2.9,Nongzhanguan
34405,2017,2,1,12,9.0,9.0,4.0,9.0,400.0,75.0,2.0,1035.0,-23.6,0.0,NNE,2.4,Nongzhanguan
34406,2017,2,1,13,13.0,14.0,3.0,12.0,300.0,61.0,3.3,1034.0,-24.5,0.0,N,1.0,Nongzhanguan
34407,2017,2,1,14,6.0,7.0,8.0,2.0,300.0,61.0,4.5,1032.9,-24.6,0.0,WSW,1.5,Nongzhanguan
34408,2017,2,1,15,12.0,22.0,9.0,18.0,400.0,63.0,4.8,1032.5,-24.4,0.0,S,2.2,Nongzhanguan
34409,2017,2,1,16,11.0,23.0,9.0,24.0,300.0,58.0,4.9,1032.1,-24.3,0.0,WSW,2.4,Nongzhanguan
34410,2017,2,1,17,27.0,45.0,9.0,22.0,400.0,62.0,3.7,1031.9,-23.2,0.0,SW,2.2,Nongzhanguan
34411,2017,2,1,18,46.0,84.0,17.0,31.0,600.0,61.0,2.3,1031.9,-21.0,0.0,WSW,3.0,Nongzhanguan
34412,2017,2,1,19,63.0,92.0,19.0,32.0,700.0,59.0,1.6,1031.9,-20.2,0.0,WSW,2.2,Nongzhanguan
34413,2017,2,1,20,87.0,126.0,22.0,40.0,900.0,52.0,1.3,1031.5,-19.3,0.0,WSW,2.1,Nongzhanguan
34414,2017,2,1,21,109.0,157.0,36.0,51.0,100.0,39.0,0.8,1031.3,-19.7,0.0,WSW,1.7,Nongzhanguan
34415,2017,2,1,22,119.0,167.0,40.0,63.0,100.0,25.0,0.5,1031.0,-19.9,0.0,W,2.1,Nongzhanguan
34416,2017,2,1,23,129.0,172.0,47.0,53.0,1100.0,30.0,-1.0,1030.9,-19.6,0.0,WSW,1.0,Nongzhanguan
34417,2017,2,2,0,148.0,193.0,48.0,70.0,1300.0,15.0,-3.5,1030.7,-17.9,0.0,WSW,0.6,Nongzhanguan
34418,2017,2,2,1,152.0,200.0,53.0,84.0,1400.0,6.0,-5.2,1030.5,-17.3,0.0,NE,1.5,Nongzhanguan
34419,2017,2,2,2,162.0,190.0,40.0,86.0,1700.0,4.0,-6.7,1030.3,-17.2,0.0,E,1.2,Nongzhanguan
34420,2017,2,2,3,140.0,164.0,42.0,80.0,2200.0,4.0,-7.3,1029.9,-18.6,0.0,NE,1.3,Nongzhanguan
34421,2017,2,2,4,112.0,120.0,33.0,70.0,2100.0,69.0,-7.3,1029.6,-19.2,0.0,ENE,1.0,Nongzhanguan
34422,2017,2,2,5,84.0,96.0,25.0,64.0,1900.0,7.0,-6.8,1029.1,-19.1,0.0,NE,1.2,Nongzhanguan
34423,2017,2,2,6,65.0,74.0,22.0,63.0,1700.0,5.0,-7.4,1028.8,-19.3,0.0,NE,0.6,Nongzhanguan
34424,2017,2,2,7,51.0,51.0,20.0,60.0,1500.0,5.0,-6.6,1028.6,-19.9,0.0,NE,1.4,Nongzhanguan
34425,2017,2,2,8,29.0,34.0,14.0,57.0,1200.0,8.0,-6.0,1029.0,-20.1,0.0,NE,1.1,Nongzhanguan
34426,2017,2,2,9,31.0,31.0,13.0,52.0,1100.0,15.0,-3.1,1028.9,-19.9,0.0,ENE,1.0,Nongzhanguan
34427,2017,2,2,10,39.0,39.0,16.0,53.0,1200.0,19.0,-0.7,1028.7,-20.4,0.0,NE,1.1,Nongzhanguan
34428,2017,2,2,11,42.0,42.0,23.0,42.0,1100.0,33.0,1.1,1028.1,-20.6,0.0,E,1.2,Nongzhanguan
34429,2017,2,2,12,55.0,55.0,25.0,41.0,1100.0,41.0,2.5,1026.8,-20.9,0.0,NNE,1.4,Nongzhanguan
34430,2017,2,2,13,60.0,60.0,25.0,37.0,100.0,52.0,4.4,1025.4,-20.9,0.0,NE,0.9,Nongzhanguan
34431,2017,2,2,14,69.0,69.0,23.0,47.0,1100.0,49.0,5.4,1024.1,-20.9,0.0,S,1.6,Nongzhanguan
34432,2017,2,2,15,66.0,77.0,24.0,57.0,1100.0,45.0,6.2,1023.3,-20.3,0.0,SW,1.6,Nongzhanguan
34433,2017,2,2,16,79.0,84.0,25.0,63.0,1200.0,42.0,6.3,1022.8,-20.2,0.0,SW,1.1,Nongzhanguan
34434,2017,2,2,17,87.0,97.0,26.0,74.0,1300.0,33.0,3.2,1022.8,-18.9,0.0,SW,0.7,Nongzhanguan
34435,2017,2,2,18,96.0,129.0,27.0,74.0,1400.0,37.0,2.2,1022.9,-17.4,0.0,SSW,1.1,Nongzhanguan
34436,2017,2,2,19,121.0,156.0,32.0,70.0,1600.0,44.0,0.1,1023.2,-17.6,0.0,W,0.9,Nongzhanguan
34437,2017,2,2,20,143.0,173.0,38.0,64.0,1700.0,48.0,-1.1,1022.9,-17.3,0.0,W,0.4,Nongzhanguan
34438,2017,2,2,21,154.0,179.0,45.0,88.0,1900.0,25.0,-1.6,1022.8,-16.2,0.0,SW,0.0,Nongzhanguan
34439,2017,2,2,22,162.0,191.0,50.0,108.0,200.0,10.0,-2.4,1022.5,-15.5,0.0,SW,0.0,Nongzhanguan
34440,2017,2,2,23,167.0,195.0,49.0,105.0,2100.0,9.0,-2.7,1022.2,-15.1,0.0,NW,0.0,Nongzhanguan
34441,2017,2,3,0,176.0,227.0,44.0,111.0,300.0,7.0,-3.4,1021.8,-14.8,0.0,NE,0.3,Nongzhanguan
34442,2017,2,3,1,263.0,323.0,53.0,114.0,3800.0,7.0,-3.9,1021.6,-14.1,0.0,NNE,1.5,Nongzhanguan
34443,2017,2,3,2,235.0,263.0,61.0,121.0,4300.0,9.0,-3.4,1021.7,-14.8,0.0,NE,1.4,Nongzhanguan
34444,2017,2,3,3,245.0,261.0,77.0,111.0,5600.0,13.0,-4.8,1021.6,-14.1,0.0,NE,0.7,Nongzhanguan
34445,2017,2,3,4,221.0,221.0,69.0,105.0,4800.0,13.0,-5.3,1021.3,-14.9,0.0,NE,0.1,Nongzhanguan
34446,2017,2,3,5,194.0,194.0,54.0,101.0,4500.0,11.0,-5.3,1021.0,-14.1,0.0,NE,0.6,Nongzhanguan
34447,2017,2,3,6,132.0,132.0,33.0,77.0,3100.0,7.0,-5.4,1021.1,-16.3,0.0,ENE,1.0,Nongzhanguan
34448,2017,2,3,7,79.0,79.0,24.0,66.0,200.0,5.0,-5.3,1021.4,-15.9,0.0,ESE,0.6,Nongzhanguan
34449,2017,2,3,8,70.0,70.0,24.0,68.0,1900.0,6.0,-5.8,1021.7,-15.6,0.0,SE,0.7,Nongzhanguan
34450,2017,2,3,9,74.0,74.0,27.0,72.0,2100.0,7.0,-2.1,1021.5,-17.0,0.0,ENE,0.9,Nongzhanguan
34451,2017,2,3,10,65.0,65.0,30.0,66.0,1800.0,12.0,0.0,1021.2,-17.3,0.0,ENE,1.2,Nongzhanguan
34452,2017,2,3,11,63.0,63.0,28.0,50.0,1400.0,27.0,1.7,1020.6,-17.8,0.0,ENE,2.0,Nongzhanguan
34453,2017,2,3,12,73.0,76.0,27.0,48.0,1400.0,38.0,3.1,1019.6,-17.7,0.0,N,1.3,Nongzhanguan
34454,2017,2,3,13,102.0,112.0,34.0,53.0,1600.0,45.0,5.3,1018.3,-16.5,0.0,SSW,0.9,Nongzhanguan
34455,2017,2,3,14,124.0,132.0,40.0,61.0,1700.0,47.0,5.5,1017.2,-17.7,0.0,ESE,1.3,Nongzhanguan
34456,2017,2,3,15,148.0,189.0,53.0,78.0,200.0,46.0,5.8,1016.7,-15.5,0.0,S,1.3,Nongzhanguan
34457,2017,2,3,16,193.0,228.0,67.0,102.0,2400.0,31.0,6.1,1016.3,-13.5,0.0,S,1.1,Nongzhanguan
34458,2017,2,3,17,220.0,259.0,64.0,79.0,2500.0,65.0,3.7,1016.5,-12.3,0.0,SSE,0.8,Nongzhanguan
34459,2017,2,3,18,237.0,260.0,59.0,63.0,2500.0,82.0,0.9,1016.8,-12.9,0.0,SSE,0.8,Nongzhanguan
34460,2017,2,3,19,251.0,289.0,54.0,79.0,2600.0,59.0,1.1,1017.1,-10.7,0.0,SE,0.6,Nongzhanguan
34461,2017,2,3,20,272.0,296.0,51.0,103.0,2800.0,31.0,-0.7,1016.9,-10.6,0.0,SE,0.9,Nongzhanguan
34462,2017,2,3,21,280.0,311.0,55.0,96.0,2800.0,26.0,-0.7,1017.0,-9.6,0.0,ENE,0.5,Nongzhanguan
34463,2017,2,3,22,304.0,321.0,65.0,91.0,2800.0,22.0,-0.8,1016.6,-9.2,0.0,ENE,0.8,Nongzhanguan
34464,2017,2,3,23,303.0,316.0,56.0,103.0,3400.0,10.0,-0.1,1016.5,-8.3,0.0,ENE,1.1,Nongzhanguan
34465,2017,2,4,0,306.0,321.0,53.0,113.0,4000.0,82.0,-0.1,1016.7,-8.1,0.0,ENE,0.7,Nongzhanguan
34466,2017,2,4,1,306.0,315.0,53.0,105.0,3800.0,8.0,0.1,1016.4,-8.1,0.0,NE,0.6,Nongzhanguan
34467,2017,2,4,2,307.0,312.0,49.0,102.0,3700.0,6.0,-0.3,1016.0,-8.3,0.0,E,0.9,Nongzhanguan
34468,2017,2,4,3,315.0,315.0,53.0,106.0,4500.0,7.0,0.3,1015.7,-8.2,0.0,NE,1.2,Nongzhanguan
34469,2017,2,4,4,325.0,325.0,58.0,110.0,5500.0,82.0,0.2,1015.2,-9.0,0.0,ENE,0.6,Nongzhanguan
34470,2017,2,4,5,340.0,341.0,63.0,116.0,5700.0,11.0,0.1,1015.0,-8.4,0.0,SSW,0.1,Nongzhanguan
34471,2017,2,4,6,352.0,366.0,60.0,112.0,5600.0,12.0,0.2,1014.9,-8.5,0.0,ENE,1.1,Nongzhanguan
34472,2017,2,4,7,377.0,379.0,56.0,109.0,5900.0,12.0,-1.2,1015.1,-8.9,0.0,SE,0.0,Nongzhanguan
34473,2017,2,4,8,378.0,378.0,54.0,108.0,5800.0,12.0,-1.9,1015.5,-8.6,0.0,SW,0.0,Nongzhanguan
34474,2017,2,4,9,359.0,359.0,54.0,98.0,4900.0,12.0,-1.1,1015.8,-8.3,0.0,ENE,0.5,Nongzhanguan
34475,2017,2,4,10,312.0,312.0,54.0,91.0,400.0,14.0,2.7,1015.5,-10.2,0.0,E,1.2,Nongzhanguan
34476,2017,2,4,11,295.0,295.0,56.0,81.0,3500.0,28.0,4.5,1015.0,-9.3,0.0,E,0.9,Nongzhanguan
34477,2017,2,4,12,282.0,282.0,59.0,64.0,2900.0,52.0,6.0,1014.2,-8.3,0.0,SW,0.9,Nongzhanguan
34478,2017,2,4,13,299.0,299.0,59.0,72.0,300.0,58.0,7.4,1012.8,-7.9,0.0,SE,1.0,Nongzhanguan
34479,2017,2,4,14,299.0,299.0,55.0,89.0,3100.0,50.0,8.8,1011.7,-7.9,0.0,SSE,0.9,Nongzhanguan
34480,2017,2,4,15,301.0,301.0,52.0,93.0,300.0,52.0,9.1,1011.3,-7.6,0.0,SSW,1.2,Nongzhanguan
34481,2017,2,4,16,340.0,364.0,57.0,129.0,3800.0,31.0,8.3,1011.1,-5.9,0.0,SSW,1.7,Nongzhanguan
34482,2017,2,4,17,360.0,378.0,56.0,127.0,3900.0,30.0,7.3,1011.7,-6.5,0.0,WSW,1.9,Nongzhanguan
34483,2017,2,4,18,364.0,368.0,55.0,107.0,3600.0,45.0,6.0,1012.8,-6.9,0.0,WSW,2.1,Nongzhanguan
34484,2017,2,4,19,378.0,381.0,61.0,124.0,3800.0,30.0,7.1,1013.5,-8.1,0.0,WNW,2.4,Nongzhanguan
34485,2017,2,4,20,171.0,171.0,32.0,80.0,1700.0,29.0,7.7,1014.1,-10.2,0.0,NW,3.0,Nongzhanguan
34486,2017,2,4,21,16.0,16.0,10.0,22.0,400.0,65.0,7.3,1014.9,-13.6,0.0,NNW,3.8,Nongzhanguan
34487,2017,2,4,22,5.0,5.0,6.0,15.0,300.0,77.0,6.3,1015.4,-13.4,0.0,NNW,2.9,Nongzhanguan
34488,2017,2,4,23,8.0,8.0,7.0,13.0,300.0,77.0,6.1,1015.7,-13.0,0.0,NNW,2.8,Nongzhanguan
34489,2017,2,5,0,9.0,9.0,8.0,18.0,400.0,68.0,5.0,1015.7,-12.0,0.0,NW,1.6,Nongzhanguan
34490,2017,2,5,1,9.0,9.0,10.0,19.0,500.0,77.0,4.4,1015.9,-10.9,0.0,NNW,1.5,Nongzhanguan
34491,2017,2,5,2,6.0,6.0,11.0,28.0,500.0,53.0,0.9,1016.1,-10.6,0.0,NW,0.6,Nongzhanguan
34492,2017,2,5,3,14.0,14.0,12.0,27.0,600.0,49.0,-0.4,1016.5,-10.6,0.0,NW,0.7,Nongzhanguan
34493,2017,2,5,4,16.0,16.0,14.0,26.0,500.0,49.0,2.0,1016.8,-10.5,0.0,WNW,1.6,Nongzhanguan
34494,2017,2,5,5,18.0,18.0,12.0,19.0,500.0,54.0,3.9,1017.3,-11.3,0.0,N,2.1,Nongzhanguan
34495,2017,2,5,6,15.0,15.0,13.0,20.0,500.0,51.0,1.9,1017.2,-12.0,0.0,ENE,1.7,Nongzhanguan
34496,2017,2,5,7,15.0,15.0,12.0,23.0,600.0,47.0,2.7,1017.9,-14.5,0.0,NW,2.4,Nongzhanguan
34497,2017,2,5,8,10.0,10.0,11.0,25.0,400.0,49.0,3.0,1018.5,-15.7,0.0,NW,3.3,Nongzhanguan
34498,2017,2,5,9,11.0,11.0,9.0,25.0,400.0,52.0,4.1,1019.1,-15.8,0.0,NW,1.9,Nongzhanguan
34499,2017,2,5,10,8.0,8.0,7.0,17.0,300.0,62.0,5.9,1019.1,-16.0,0.0,WNW,2.3,Nongzhanguan
34500,2017,2,5,11,3.0,5.0,5.0,11.0,200.0,73.0,6.3,1019.2,-17.0,0.0,NW,3.3,Nongzhanguan
34501,2017,2,5,12,4.0,5.0,5.0,11.0,200.0,79.0,7.5,1018.6,-17.5,0.0,NNW,2.5,Nongzhanguan
34502,2017,2,5,13,6.0,6.0,5.0,9.0,200.0,85.0,8.2,1017.6,-17.8,0.0,NNW,2.8,Nongzhanguan
34503,2017,2,5,14,3.0,6.0,4.0,11.0,200.0,88.0,8.0,1016.5,-18.8,0.0,NW,4.7,Nongzhanguan
34504,2017,2,5,15,6.0,41.0,4.0,10.0,200.0,91.0,9.3,1016.4,-17.8,0.0,NW,3.8,Nongzhanguan
34505,2017,2,5,16,12.0,31.0,6.0,12.0,300.0,89.0,8.9,1016.5,-18.1,0.0,NNW,2.8,Nongzhanguan
34506,2017,2,5,17,18.0,32.0,7.0,16.0,300.0,83.0,8.5,1017.1,-18.4,0.0,NNW,2.9,Nongzhanguan
34507,2017,2,5,18,11.0,13.0,4.0,16.0,300.0,80.0,7.7,1018.4,-18.2,0.0,N,2.0,Nongzhanguan
34508,2017,2,5,19,6.0,15.0,3.0,15.0,300.0,80.0,6.9,1019.5,-18.0,0.0,N,2.3,Nongzhanguan
34509,2017,2,5,20,6.0,15.0,3.0,14.0,300.0,80.0,6.5,1020.6,-17.6,0.0,N,2.9,Nongzhanguan
34510,2017,2,5,21,4.0,17.0,4.0,19.0,300.0,72.0,3.3,1021.3,-17.0,0.0,E,0.9,Nongzhanguan
34511,2017,2,5,22,13.0,29.0,8.0,33.0,600.0,53.0,3.3,1022.1,-16.4,0.0,N,1.6,Nongzhanguan
34512,2017,2,5,23,7.0,7.0,5.0,21.0,400.0,64.0,2.5,1022.33333333333,-15.9,0.0,NE,2.6,Nongzhanguan
34513,2017,2,6,0,6.0,17.0,6.0,25.0,400.0,60.0,2.65,1023.0,-15.8,0.0,NE,3.1,Nongzhanguan
34514,2017,2,6,1,4.0,20.0,5.0,22.0,400.0,59.0,2.2,1024.0,-15.5,0.0,NE,2.2,Nongzhanguan
34515,2017,2,6,2,6.0,11.0,6.0,18.0,300.0,60.0,1.475,1024.0,-14.9,0.0,NE,3.1,Nongzhanguan
34516,2017,2,6,3,3.0,19.0,5.0,17.0,300.0,64.0,0.925,1025.25,-15.0,0.0,NE,2.7,Nongzhanguan
34517,2017,2,6,4,5.0,7.0,4.0,18.0,300.0,91.0,0.2,1026.0,-15.3,0.0,NE,3.1,Nongzhanguan
34518,2017,2,6,5,3.0,17.0,4.0,16.0,300.0,91.0,-0.225,1026.25,-15.3,0.0,NE,3.8,Nongzhanguan
34519,2017,2,6,6,4.0,8.0,5.0,17.0,300.0,62.0,-0.625,1027.0,-15.2,0.0,NE,2.7,Nongzhanguan
34520,2017,2,6,7,6.0,11.0,7.0,21.0,300.0,59.0,-1.15,1027.0,-15.9,0.0,NE,2.4,Nongzhanguan
34521,2017,2,6,8,5.0,15.0,6.0,31.0,300.0,51.0,-0.6,1028.9,-16.5,0.0,ENE,1.6,Nongzhanguan
34522,2017,2,6,9,5.0,5.0,7.0,30.0,400.0,53.0,0.9,1029.6,-17.0,0.0,ENE,3.9,Nongzhanguan
34523,2017,2,6,10,5.0,5.0,5.0,19.0,300.0,66.0,2.4,1030.0,-19.6,0.0,ENE,3.3,Nongzhanguan
34524,2017,2,6,11,3.0,5.0,2.0,8.0,300.0,78.0,3.3,1030.2,-21.7,0.0,ENE,2.8,Nongzhanguan
34525,2017,2,6,12,3.0,5.0,2.0,7.0,200.0,81.0,4.0,1029.6,-22.9,0.0,ENE,2.2,Nongzhanguan
34526,2017,2,6,13,3.0,5.0,2.0,10.0,200.0,79.0,4.5,1028.2,-22.5,0.0,NNW,2.0,Nongzhanguan
34527,2017,2,6,14,7.0,7.0,2.0,11.0,200.0,81.0,5.5,1027.2,-21.7,0.0,ESE,1.9,Nongzhanguan
34528,2017,2,6,15,5.0,5.0,2.0,14.0,200.0,78.0,4.9,1027.0,-21.3,0.0,SE,0.7,Nongzhanguan
34529,2017,2,6,16,6.0,31.0,4.0,27.0,400.0,83.0,3.6,1027.3,-19.2,0.0,SW,2.5,Nongzhanguan
34530,2017,2,6,17,13.0,29.0,4.0,29.0,400.0,59.0,3.5,1027.6,-18.7,0.0,SW,1.9,Nongzhanguan
34531,2017,2,6,18,15.0,36.0,5.0,31.0,400.0,54.0,2.8,1027.8,-18.0,0.0,SSW,1.7,Nongzhanguan
34532,2017,2,6,19,16.0,37.0,6.0,34.0,500.0,48.0,2.3,1028.0,-17.3,0.0,SSW,1.7,Nongzhanguan
34533,2017,2,6,20,20.0,44.0,7.0,32.0,500.0,49.0,2.0,1028.4,-17.5,0.0,WSW,2.5,Nongzhanguan
34534,2017,2,6,21,27.0,49.0,10.0,42.0,600.0,81.0,1.9,1028.5,-17.1,0.0,WSW,1.9,Nongzhanguan
34535,2017,2,6,22,35.0,61.0,14.0,44.0,700.0,34.0,1.2,1028.9,-16.7,0.0,WSW,1.3,Nongzhanguan
34536,2017,2,6,23,43.0,57.0,15.0,50.0,800.0,81.0,0.6,1028.9,-17.2,0.0,SW,1.1,Nongzhanguan
34537,2017,2,7,0,48.0,71.0,16.0,56.0,900.0,81.0,0.5,1028.7,-15.9,0.0,S,1.4,Nongzhanguan
34538,2017,2,7,1,60.0,87.0,22.0,65.0,1300.0,10.0,-0.2,1028.5,-13.8,0.0,SSE,1.0,Nongzhanguan
34539,2017,2,7,2,68.0,77.0,19.0,62.0,1300.0,11.0,-1.4,1028.1,-12.1,0.0,ESE,0.9,Nongzhanguan
34540,2017,2,7,3,62.0,79.0,18.0,59.0,1300.0,10.0,-1.2,1028.4,-11.4,0.0,SW,0.2,Nongzhanguan
34541,2017,2,7,4,65.0,73.0,17.0,56.0,1200.0,81.0,-0.6,1027.9,-10.8,0.0,ESE,1.1,Nongzhanguan
34542,2017,2,7,5,70.0,76.0,20.0,48.0,1200.0,81.0,-0.7,1027.6,-10.6,0.0,ESE,1.0,Nongzhanguan
34543,2017,2,7,6,52.0,55.0,21.0,36.0,900.0,28.0,-1.1,1027.0,-10.2,0.0,E,1.1,Nongzhanguan
34544,2017,2,7,7,51.0,71.0,17.0,53.0,900.0,81.0,0.0,1027.6,-9.7,0.0,SSE,0.6,Nongzhanguan
34545,2017,2,7,8,56.0,68.0,20.0,54.0,1000.0,10.0,-1.0,1028.1,-9.6,0.0,SE,0.8,Nongzhanguan
34546,2017,2,7,9,57.0,72.0,21.0,57.0,1200.0,8.0,0.1,1028.3,-9.4,0.0,E,1.7,Nongzhanguan
34547,2017,2,7,10,62.0,91.0,25.0,50.0,1200.0,81.0,0.7,1028.4,-9.3,0.0,E,1.2,Nongzhanguan
34548,2017,2,7,11,43.0,59.0,22.0,30.0,100.0,44.0,0.9,1028.4,-6.9,0.0,W,3.0,Nongzhanguan
34549,2017,2,7,12,33.0,33.0,21.0,24.0,100.0,57.0,1.6,1027.8,-7.5,0.0,SE,1.3,Nongzhanguan
34550,2017,2,7,13,38.0,38.0,21.0,23.0,100.0,59.0,2.4,1026.7,-8.1,0.0,SSE,2.4,Nongzhanguan
34551,2017,2,7,14,34.0,36.0,19.0,26.0,900.0,58.0,2.4,1025.8,-8.3,0.0,NNE,1.5,Nongzhanguan
34552,2017,2,7,15,41.0,48.0,17.0,26.0,800.0,61.0,2.9,1025.5,-9.1,0.0,SE,1.6,Nongzhanguan
34553,2017,2,7,16,48.0,56.0,17.0,23.0,800.0,64.0,2.9,1025.2,-10.4,0.0,W,1.6,Nongzhanguan
34554,2017,2,7,17,87.0,130.0,18.0,67.0,1600.0,17.0,0.9,1025.4,-7.6,0.0,NNE,1.9,Nongzhanguan
34555,2017,2,7,18,104.0,135.0,17.0,75.0,1800.0,64.0,0.4,1025.6,-7.6,0.0,ENE,1.7,Nongzhanguan
34556,2017,2,7,19,101.0,124.0,17.0,68.0,1600.0,64.0,-0.1,1026.2,-7.4,0.0,NE,1.2,Nongzhanguan
34557,2017,2,7,20,104.0,125.0,18.0,72.0,1700.0,6.0,-0.5,1026.0,-6.9,0.0,NE,1.3,Nongzhanguan
34558,2017,2,7,21,112.0,138.0,17.0,78.0,200.0,3.0,-1.0,1025.9,-7.2,0.0,NE,0.8,Nongzhanguan
34559,2017,2,7,22,116.0,134.0,15.0,79.0,2000.0,64.0,-2.4,1026.2,-7.1,0.0,SSW,0.4,Nongzhanguan
34560,2017,2,7,23,108.0,114.0,15.0,77.0,1900.0,3.0,-2.8,1026.2,-7.1,0.0,NE,0.0,Nongzhanguan
34561,2017,2,8,0,106.0,115.0,14.0,74.0,1900.0,3.0,-2.8,1026.3,-7.0,0.0,NE,0.2,Nongzhanguan
34562,2017,2,8,1,100.0,117.0,17.0,78.0,2200.0,3.0,-2.9,1026.3,-6.5,0.0,NE,0.0,Nongzhanguan
34563,2017,2,8,2,106.0,106.0,18.0,77.0,2100.0,2.0,-3.0,1026.3,-7.0,0.0,NE,1.2,Nongzhanguan
34564,2017,2,8,3,104.0,111.0,16.0,73.0,200.0,2.0,-2.8,1026.0,-6.4,0.0,ENE,1.7,Nongzhanguan
34565,2017,2,8,4,109.0,131.0,18.0,71.0,2300.0,64.0,-2.5,1025.6,-7.2,0.0,NE,1.6,Nongzhanguan
34566,2017,2,8,5,98.0,98.0,17.0,55.0,1800.0,6.0,-2.1,1025.8,-7.4,0.0,N,1.8,Nongzhanguan
34567,2017,2,8,6,71.0,73.0,16.0,54.0,1000.0,9.0,-2.6,1026.3,-8.9,0.0,NE,1.9,Nongzhanguan
34568,2017,2,8,7,48.0,48.0,14.0,41.0,1000.0,28.0,-2.9,1027.3,-9.8,0.0,E,1.6,Nongzhanguan
34569,2017,2,8,8,10.0,26.0,8.0,21.0,500.0,56.0,-0.9,1027.7,-16.3,0.0,N,3.0,Nongzhanguan
34570,2017,2,8,9,3.0,11.0,4.0,10.0,300.0,69.0,0.5,1027.9,-17.3,0.0,N,4.6,Nongzhanguan
34571,2017,2,8,10,9.0,9.0,4.0,8.0,300.0,72.0,1.2,1028.2,-17.7,0.0,N,4.0,Nongzhanguan
34572,2017,2,8,11,10.0,12.0,4.0,7.0,300.0,77.0,1.9,1027.8,-18.2,0.0,NNW,3.9,Nongzhanguan
34573,2017,2,8,12,6.0,17.0,5.0,10.0,300.0,74.0,2.7,1026.8,-19.3,0.0,NNW,4.1,Nongzhanguan
34574,2017,2,8,13,14.0,31.0,5.0,10.0,300.0,77.0,3.6,1026.1,-20.0,0.0,NNE,4.0,Nongzhanguan
34575,2017,2,8,14,5.0,21.0,4.0,8.0,300.0,81.0,2.9,1025.6,-22.1,0.0,NNW,4.9,Nongzhanguan
34576,2017,2,8,15,6.0,31.0,2.0,7.0,200.0,85.0,4.3,1025.2,-22.7,0.0,NNW,3.2,Nongzhanguan
34577,2017,2,8,16,3.0,45.0,2.0,7.0,200.0,87.0,2.6,1025.3,-25.0,0.0,NNW,5.1,Nongzhanguan
34578,2017,2,8,17,3.0,39.0,2.0,9.0,200.0,84.0,1.7,1025.6,-25.7,0.0,NNW,4.8,Nongzhanguan
34579,2017,2,8,18,3.0,35.0,3.0,12.0,300.0,87.0,0.4,1026.5,-24.9,0.0,NNW,2.8,Nongzhanguan
34580,2017,2,8,19,5.0,33.0,3.0,13.0,300.0,74.0,-0.7,1027.5,-23.5,0.0,N,3.2,Nongzhanguan
34581,2017,2,8,20,7.0,32.0,4.0,11.0,300.0,75.0,-1.4,1028.2,-21.5,0.0,N,3.7,Nongzhanguan
34582,2017,2,8,21,3.0,27.0,4.0,11.0,300.0,73.0,-2.5,1028.2,-21.9,0.0,N,4.0,Nongzhanguan
34583,2017,2,8,22,14.0,16.0,4.0,12.0,300.0,71.0,-2.8,1028.3,-21.6,0.0,NNW,2.4,Nongzhanguan
34584,2017,2,8,23,8.0,16.0,4.0,10.0,300.0,87.0,-3.1,1028.3,-21.4,0.0,NNW,2.5,Nongzhanguan
34585,2017,2,9,0,6.0,20.0,4.0,15.0,400.0,87.0,-3.0,1027.9,-20.3,0.0,NNW,2.0,Nongzhanguan
34586,2017,2,9,1,4.0,16.0,4.0,11.0,300.0,87.0,-3.5,1027.3,-20.3,0.0,NW,2.1,Nongzhanguan
34587,2017,2,9,2,9.0,18.0,5.0,13.0,400.0,87.0,-3.5,1026.8,-20.3,0.0,NW,4.4,Nongzhanguan
34588,2017,2,9,3,46.0,68.0,12.0,51.0,900.0,38.0,-3.3,1026.3,-20.6,0.0,NW,4.6,Nongzhanguan
34589,2017,2,9,4,3.0,9.0,4.0,11.0,400.0,87.0,-3.5,1025.7,-20.7,0.0,NNW,3.3,Nongzhanguan
34590,2017,2,9,5,3.0,13.0,4.0,11.0,400.0,87.0,-3.6,1025.7,-20.8,0.0,NW,2.7,Nongzhanguan
34591,2017,2,9,6,7.0,12.0,4.0,11.0,400.0,87.0,-4.1,1025.4,-21.3,0.0,NW,2.6,Nongzhanguan
34592,2017,2,9,7,8.0,9.0,4.0,15.0,400.0,87.0,-3.4,1025.4,-20.7,0.0,NW,4.2,Nongzhanguan
34593,2017,2,9,8,6.0,18.0,6.0,28.0,500.0,87.0,-3.8,1025.8,-21.5,0.0,NNW,3.1,Nongzhanguan
